student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
16173,city_138,0.836,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,17,0
32187,city_21,0.624,Female,Has relevant experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,2,51,0
20562,city_78,0.579,Male,No relevant experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,68,1
21458,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,1,100-499,Pvt Ltd,1,133,1
2879,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,52,0
24624,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,1,212,0
10318,city_131,0.68,Male,Has relevant experience,Part time course,Graduate,STEM,4,null,null,1,46,1
27470,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,16,0
27467,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,4,null,null,1,14,1
1226,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,Oct-49,Pvt Ltd,1,8,0
15986,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,null,null,2,21,0
6371,city_75,0.939,Other,Has relevant experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,1,37,0
3100,city_21,0.624,null,No relevant experience,Full time course,Graduate,STEM,5,null,null,null,47,0
9567,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,Oct-49,Funded Startup,1,94,0
14332,city_19,0.682,null,No relevant experience,no_enrollment,Graduate,STEM,5,100-499,Pvt Ltd,1,336,0
31835,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,7,1
26478,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,1000-4999,null,1,168,0
4399,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,No Major,8,null,null,4,56,1
3776,city_136,0.897,Male,No relevant experience,no_enrollment,Masters,STEM,>20,50-99,Public Sector,>4,46,0
19914,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,null,4,null,null,never,17,0
31062,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,1,82,0
18075,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,44,0
21074,city_103,0.92,Male,Has relevant experience,null,Graduate,STEM,9,10000+,Pvt Ltd,1,50,0
23049,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,39,0
5822,city_16,0.91,Male,No relevant experience,no_enrollment,Primary School,null,>20,null,null,1,41,0
13384,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,16,0
29788,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,91,0
16569,city_28,0.939,Male,No relevant experience,Full time course,Graduate,STEM,14,10000+,Pvt Ltd,1,42,0
25058,city_116,0.743,Female,Has relevant experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,>4,80,0
14414,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,95,0
32604,city_138,0.836,Male,No relevant experience,no_enrollment,Graduate,STEM,10,null,null,1,42,0
5337,city_101,0.558,null,Has relevant experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,2,89,0
7040,city_103,0.92,null,Has relevant experience,no_enrollment,Masters,Business Degree,5,100-499,Pvt Ltd,>4,28,0
29145,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,4,136,0
31503,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,1,2,0
19161,city_41,0.827,null,Has relevant experience,Full time course,High School,null,5,<10,null,never,10,0
28323,city_19,0.682,Male,No relevant experience,Full time course,Graduate,STEM,2,null,null,never,45,1
30006,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,10,null,null,3,23,0
17278,city_67,0.855,null,No relevant experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,1,166,0
14424,city_74,0.579,Male,No relevant experience,Full time course,Graduate,STEM,4,100-499,Pvt Ltd,1,34,1
24219,city_114,0.926,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,1,8,0
15402,city_102,0.804,null,Has relevant experience,Full time course,Graduate,STEM,15,100-499,Pvt Ltd,>4,6,0
12034,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,null,18,null,null,never,21,1
19456,city_21,0.624,Male,No relevant experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,2,48,1
514,city_114,0.926,Female,Has relevant experience,null,Graduate,STEM,17,null,null,>4,131,0
26321,city_114,0.926,Male,No relevant experience,no_enrollment,Masters,STEM,10,null,null,2,45,1
29708,city_45,0.89,Male,Has relevant experience,Part time course,High School,null,8,Oct-49,Pvt Ltd,1,52,0
11782,city_73,0.754,Male,Has relevant experience,Part time course,Masters,STEM,2,100-499,Pvt Ltd,2,39,1
16279,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,71,0
5577,city_21,0.624,null,No relevant experience,no_enrollment,Graduate,STEM,<1,Oct-49,null,1,52,0
9200,city_24,0.698,Male,Has relevant experience,no_enrollment,High School,null,7,null,null,1,27,0
28717,city_136,0.897,null,Has relevant experience,no_enrollment,Graduate,STEM,11,5000-9999,Public Sector,2,12,0
17618,city_90,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,null,null,1,124,1
31106,city_160,0.92,null,No relevant experience,no_enrollment,Graduate,Arts,3,50-99,Pvt Ltd,never,130,0
8792,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,null,11,null,null,>4,62,0
17752,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,null,null,>4,210,1
4595,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,90,0
29094,city_104,0.924,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,30,0
6943,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,126,0
5692,city_71,0.884,Male,Has relevant experience,no_enrollment,High School,null,10,50-99,Pvt Ltd,2,6,0
18033,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,1,null,null,1,91,1
6121,city_57,0.866,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,100-499,NGO,>4,116,1
20222,city_104,0.924,Male,Has relevant experience,no_enrollment,High School,null,6,null,null,1,82,1
7146,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Other,16,Oct-49,Pvt Ltd,null,64,0
7150,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,4,null,null,never,17,0
9326,city_104,0.924,Male,No relevant experience,Full time course,Graduate,STEM,6,50-99,null,1,51,0
25736,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,62,0
19769,city_114,0.926,null,No relevant experience,no_enrollment,High School,null,15,100-499,Pvt Ltd,never,28,0
22515,city_103,0.92,Male,No relevant experience,Full time course,High School,null,4,null,null,never,44,0
24126,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,4,66,0
14528,city_100,0.887,Other,No relevant experience,no_enrollment,High School,null,2,null,null,never,11,0
31788,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,100-499,Pvt Ltd,3,18,1
19859,city_100,0.887,Male,No relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,3,1
6009,city_104,0.924,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,4,35,0
3809,city_159,0.843,Male,No relevant experience,Full time course,High School,null,3,null,null,never,35,0
32214,city_142,0.727,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,null,null,>4,85,0
12367,city_152,0.698,null,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,2,0
26040,city_73,0.754,null,No relevant experience,no_enrollment,High School,null,6,null,null,1,148,1
4349,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,null,3,null,Pvt Ltd,never,99,0
13670,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,15,100-499,Pvt Ltd,2,4,0
1117,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,4,null,null,1,28,1
25332,city_71,0.884,Male,Has relevant experience,Part time course,Masters,STEM,2,50-99,null,1,15,0
15866,city_50,0.896,null,Has relevant experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,96,0
7352,city_100,0.887,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,100-499,Pvt Ltd,2,16,0
7143,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,No Major,4,100-499,Pvt Ltd,1,17,0
23239,city_27,0.848,Male,No relevant experience,no_enrollment,Graduate,STEM,2,null,null,never,18,0
30075,city_11,0.55,Male,Has relevant experience,Full time course,Graduate,STEM,5,null,null,1,74,1
3650,city_70,0.698,Male,Has relevant experience,Part time course,Graduate,STEM,11,50-99,null,1,17,0
23397,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,null,1,17,0
2218,city_16,0.91,Female,Has relevant experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,2,105,0
5321,city_67,0.855,Male,No relevant experience,Full time course,High School,null,2,null,Pvt Ltd,never,12,0
16696,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,Oct-49,Early Stage Startup,2,9,0
21354,city_114,0.926,Male,No relevant experience,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,2,9,0
17770,city_19,0.682,null,Has relevant experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,41,0
27356,city_103,0.92,null,No relevant experience,no_enrollment,High School,null,5,null,null,never,48,1
23342,city_90,0.698,Male,Has relevant experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,1,56,0
447,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,Oct-49,Pvt Ltd,1,101,1
6042,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,83,0
22862,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,130,1
26242,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,100-499,null,2,91,0
32481,city_165,0.903,Male,No relevant experience,no_enrollment,Graduate,STEM,2,null,null,1,25,1
28129,city_104,0.924,Female,Has relevant experience,no_enrollment,Masters,Other,18,1000-4999,Pvt Ltd,>4,150,0
6059,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,60,0
28205,city_103,0.92,Female,Has relevant experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,2,80,0
9306,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,Business Degree,null,null,Pvt Ltd,>4,96,1
3285,city_102,0.804,Male,Has relevant experience,Full time course,High School,null,10,5000-9999,null,1,69,0
7651,city_149,0.689,null,No relevant experience,Full time course,High School,null,6,null,null,1,11,0
16191,city_91,0.691,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,null,null,>4,40,1
12614,city_23,0.899,Female,No relevant experience,Full time course,Graduate,STEM,5,null,null,never,70,1
1686,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,2,null,null,never,42,1
22551,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,100-499,Pvt Ltd,>4,5,0
26356,city_103,0.92,Female,No relevant experience,no_enrollment,Phd,STEM,13,100-499,Public Sector,2,79,0
17897,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,36,0
9371,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,26,0
12411,city_75,0.939,Male,No relevant experience,Full time course,Graduate,STEM,13,null,null,1,145,0
13190,city_75,0.939,Female,Has relevant experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,84,0
23372,city_90,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,null,null,1,129,0
6811,city_145,0.555,null,No relevant experience,no_enrollment,Graduate,Business Degree,<1,null,null,never,25,1
25405,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,35,0
23266,city_100,0.887,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,2,121,1
22562,city_67,0.855,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,<10,Pvt Ltd,>4,92,0
2450,city_21,0.624,null,Has relevant experience,Full time course,null,null,3,100-499,Pvt Ltd,3,107,1
20652,city_90,0.698,Male,Has relevant experience,no_enrollment,Phd,STEM,10,null,null,1,74,0
8976,city_46,0.762,null,Has relevant experience,Full time course,Graduate,STEM,5,10000+,NGO,never,58,0
23148,city_160,0.92,null,No relevant experience,Full time course,High School,null,3,null,null,2,53,1
29014,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,33,0
17229,city_21,0.624,null,Has relevant experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,3,1
29657,city_103,0.92,null,No relevant experience,Part time course,Graduate,Business Degree,<1,50-99,Pvt Ltd,1,15,0
31599,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,2,49,1
636,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,10,0
25477,city_136,0.897,Female,Has relevant experience,no_enrollment,Masters,STEM,6,50-99,Public Sector,1,17,0
31933,city_149,0.689,null,No relevant experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,never,300,0
2229,city_102,0.804,Male,Has relevant experience,no_enrollment,Phd,STEM,7,500-999,Pvt Ltd,>4,7,1
10794,city_21,0.624,Female,No relevant experience,no_enrollment,Masters,Humanities,3,null,null,>4,57,1
14387,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,12,null,null,never,92,0
12260,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,18,100-499,null,1,216,0
32467,city_83,0.923,Male,Has relevant experience,no_enrollment,Graduate,Arts,4,Oct-49,Pvt Ltd,4,45,0
31390,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,>4,266,0
32178,city_54,0.856,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,Oct-49,Funded Startup,4,73,0
16709,city_91,0.691,Other,No relevant experience,Full time course,High School,null,3,null,null,1,151,1
12457,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,7,Oct-49,NGO,>4,102,1
1014,city_116,0.743,Male,Has relevant experience,no_enrollment,Graduate,Humanities,7,null,null,4,166,0
16190,city_102,0.804,Male,No relevant experience,no_enrollment,Graduate,STEM,3,null,null,3,38,0
12907,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,null,null,1,52,0
24374,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,<1,100-499,Pvt Ltd,1,30,1
13186,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,null,null,4,89,1
4164,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,>4,100,0
30552,city_160,0.92,Male,No relevant experience,Full time course,Graduate,STEM,5,null,null,1,56,1
2603,city_40,0.776,Male,Has relevant experience,no_enrollment,High School,null,3,50-99,Pvt Ltd,1,28,0
16846,city_103,0.92,null,No relevant experience,no_enrollment,Graduate,Humanities,17,50-99,Pvt Ltd,>4,31,0
1662,city_160,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,8,null,null,1,34,1
6228,city_41,0.827,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,188,0
26307,city_173,0.878,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,111,0
27055,city_45,0.89,Male,Has relevant experience,no_enrollment,Masters,STEM,7,null,null,3,27,0
28580,city_46,0.762,Female,Has relevant experience,Part time course,Masters,STEM,6,null,null,3,41,0
12655,city_114,0.926,Male,No relevant experience,Part time course,High School,null,3,50-99,Pvt Ltd,3,108,0
21385,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,10,0
6345,city_114,0.926,null,Has relevant experience,no_enrollment,Masters,STEM,15,100-499,Pvt Ltd,never,16,0
21893,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,26,0
16341,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,4,50-99,null,1,158,0
30105,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,48,0
30008,city_103,0.92,null,Has relevant experience,no_enrollment,Graduate,Business Degree,3,1000-4999,Pvt Ltd,2,2,0
4617,city_93,0.865,Male,Has relevant experience,Full time course,Graduate,STEM,6,Oct-49,Early Stage Startup,4,92,0
17314,city_11,0.55,null,No relevant experience,no_enrollment,High School,null,<1,null,null,never,29,1
29756,city_173,0.878,Male,Has relevant experience,Full time course,Graduate,Business Degree,10,null,null,2,99,1
32879,city_160,0.92,Male,No relevant experience,no_enrollment,Graduate,Business Degree,1,5000-9999,Pvt Ltd,1,48,1
24072,city_10,0.895,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,55,0
23597,city_75,0.939,Male,Has relevant experience,Full time course,Phd,STEM,>20,null,null,>4,50,0
15847,city_103,0.92,null,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,70,0
20664,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,100-499,Pvt Ltd,1,48,0
23559,city_67,0.855,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,null,null,2,76,1
5735,city_159,0.843,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,100-499,Funded Startup,2,170,0
4313,city_103,0.92,null,No relevant experience,Full time course,Graduate,STEM,1,null,null,1,52,1
31729,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,33,0
26776,city_145,0.555,null,No relevant experience,Part time course,Graduate,STEM,<1,null,null,1,58,0
23520,city_21,0.624,null,Has relevant experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,12,1
31657,city_128,0.527,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,null,null,1,40,1
9761,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,10,100-499,null,1,51,0
9721,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,Arts,>20,1000-4999,NGO,>4,50,1
30895,city_136,0.897,null,Has relevant experience,no_enrollment,Masters,STEM,6,10000+,null,1,160,0
